issue_id;url;code_seq_with_all_codes;code_seq_abbreviated;code_seq_with_selected_codes;step_seq_with_all_codes;step_seq_with_selected_codes;simplified_step_seq_with_all_codes;simplified_step_seq_with_selected_codes;unsorted_step_sequence_set;sorted_step_sequence_set;n_code_seq_all_codes;n_code_seq_selected_codes;n_step_seq_all_codes;n_step_seq_selected_codes;n_simplified_step_seq_all_codes;n_simplified_step_seq_selected_codes
1462624;https://bugzilla.mozilla.org/show_bug.cgi?id=1462624;PROBLEM_DESCRIPTION,PROBLEM_DESCRIPTION,ADDITIONAL_CONSIDERATION,PROBLEM_REVIEW_REQUEST,PROBLEM_LOCALIZATION,PROBLEM_LOCALIZATION,PROBLEM_LOCALIZATION,ADDITIONAL_CONSIDERATION,CODE_IMPLEMENTATION;PRB_DES,PRB_DES,ADD_CON,PRB_REV_REQ,PRB_LOC,PRB_LOC,PRB_LOC,ADD_CON,COD_IMP;PRB_DES,PRB_DES,PRB_LOC,PRB_LOC,PRB_LOC,COD_IMP;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;IMPL,ISU_ANLYS,ISU_DES;9;9;3;3;3;3
1465254;https://bugzilla.mozilla.org/show_bug.cgi?id=1465254;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION,CODE_REVIEW;PRB_DES,COD_IMP,COD_REV;PRB_DES,COD_IMP,COD_REV;ISU_DES,IMPL,CR;ISU_DES,IMPL,CR;ISU_DES,IMPL,CR;ISU_DES,IMPL,CR;ISU_DES,IMPL,CR;CR,IMPL,ISU_DES;3;3;3;3;3;3
1469362;https://bugzilla.mozilla.org/show_bug.cgi?id=1469362;PROBLEM_DESCRIPTION,FILED_FROM_OTHER_ISSUE,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION;PRB_DES,FLD_FRM_ISUE,POT_SOL_DES,COD_IMP;PRB_DES,FLD_FRM_ISUE,POT_SOL_DES,COD_IMP;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;IMPL,ISU_DES,SOL_DES;4;4;3;3;3;3
1479309;https://bugzilla.mozilla.org/show_bug.cgi?id=1479309;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_REVIEW,QUESTION,ANSWER_TO_QUESTION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,POT_SOL_DES,COD_IMP,COD_IMP,COD_REV,QUESTN,ANS_TO_Q,COD_IMP,IMP_REVRSN,IMP_REVRSN,COD_IMP;PRB_DES,PRB_MOTIV,POT_SOL_DES,COD_IMP,COD_IMP,COD_REV,COD_IMP,IMP_REVRSN,IMP_REVRSN,COD_IMP;ISU_DES,SOL_DES,IMPL,CR,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,CR,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,CR,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,CR,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,CR,VER;CR,IMPL,ISU_DES,SOL_DES,VER;12;12;7;7;7;7
1485422;https://bugzilla.mozilla.org/show_bug.cgi?id=1485422;PROBLEM_DESCRIPTION,SCREENSHOT,SCREENSHOT,CODE_IMPLEMENTATION,CODE_REVIEW,SOLUTION_VERIFICATION;PRB_DES,SCRN_ST,SCRN_ST,COD_IMP,COD_REV,SOL_VER;PRB_DES,SCRN_ST,SCRN_ST,COD_IMP,COD_REV,SOL_VER;ISU_DES,IMPL,CR,VER;ISU_DES,IMPL,CR,VER;ISU_DES,IMPL,CR,VER;ISU_DES,IMPL,CR,VER;ISU_DES,IMPL,CR,VER;CR,IMPL,ISU_DES,VER;6;6;4;4;4;4
1513854;https://bugzilla.mozilla.org/show_bug.cgi?id=1513854;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,SOLUTION_REVIEW_REQUEST,POTENTIAL_SOLUTION_DESIGN,SOLUTION_REVIEW,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,CODE_REVIEW_REQUEST,CODE_IMPLEMENTATION,CODE_REVIEW,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,STATUS_UPDATE,SOLUTION_VERIFICATION;PRB_DES,PRB_MOTIV,POT_SOL_DES,COD_IMP,SOL_REV_REQ,POT_SOL_DES,SOL_REV,POT_SOL_DES,COD_IMP,COD_REV_REQ,COD_IMP,COD_REV,IMP_REVRSN,COD_IMP,COD_IMP,STATS_UP,SOL_VER;PRB_DES,PRB_MOTIV,POT_SOL_DES,COD_IMP,POT_SOL_DES,SOL_REV,POT_SOL_DES,COD_IMP,COD_IMP,COD_REV,IMP_REVRSN,COD_IMP,COD_IMP,SOL_VER;ISU_DES,SOL_DES,IMPL,SOL_DES,IMPL,CR,IMPL,CR,VER,IMPL,VER;ISU_DES,SOL_DES,IMPL,SOL_DES,IMPL,CR,VER,IMPL,VER;ISU_DES,SOL_DES,IMPL,CR,VER,IMPL,VER;ISU_DES,SOL_DES,IMPL,CR,VER,IMPL,VER;ISU_DES,SOL_DES,IMPL,CR,VER;CR,IMPL,ISU_DES,SOL_DES,VER;17;17;11;9;7;7
1519164;https://bugzilla.mozilla.org/show_bug.cgi?id=1519164;PROBLEM_DESCRIPTION,PROBLEM_CAUSE_IDENTIFICATION,POTENTIAL_SOLUTION_DESIGN,REQUIREMENT,REPRODUCTION_ATTEMPT,CODE_IMPLEMENTATION,UPLIFT_NOMINATION_REQUEST,REQUEST_FOR_UPLIFT,UPLIFT_APPROVAL,SOLUTION_VERIFICATION;PRB_DES,PRB_CUS_IDN,POT_SOL_DES,REQRMNT,REP_ATT,COD_IMP,UPLFT_NOM_REQ,REQ_UPLFT,UPLFT_APRV,SOL_VER;PRB_DES,PRB_CUS_IDN,POT_SOL_DES,REP_ATT,COD_IMP,UPLFT_APRV,SOL_VER;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,ISU_REP,IMPL,VER;IMPL,ISU_ANLYS,ISU_DES,ISU_REP,SOL_DES,VER;10;10;6;6;6;6
1526439;https://bugzilla.mozilla.org/show_bug.cgi?id=1526439;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION,REQUEST_FOR_UPLIFT,UPLIFT_APPROVAL;PRB_DES,PRB_MOTIV,COD_IMP,REQ_UPLFT,UPLFT_APRV;PRB_DES,PRB_MOTIV,COD_IMP,UPLFT_APRV;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;IMPL,ISU_DES,VER;5;5;3;3;3;3
1565273;https://bugzilla.mozilla.org/show_bug.cgi?id=1565273;PROBLEM_DESCRIPTION,S2R,PROBLEM_DESCRIPTION,PROBLEM_LOCALIZATION,PROBLEM_REVIEW_REQUEST,TESTCASE_REQUEST,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_REVIEW_REQUEST,VERIFICATION_REQUEST,STATUS_UPDATE,QUESTION,CODE_REVIEW,QUESTION,PROBLEM_CAUSE_IDENTIFICATION,PROBLEM_CAUSE_IDENTIFICATION,SOLUTION_VERIFICATION,PROBLEM_REVIEW,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,NEW_ISSUE_FILING,CODE_IMPLEMENTATION,UPLIFT_NOMINATION_REQUEST,REQUEST_FOR_UPLIFT,VERIFICATION_REQUEST,UPLIFT_APPROVAL,STATUS_UPDATE,CODE_UPDATE_REQUEST,CODE_IMPLEMENTATION,REQUEST_FOR_UPLIFT,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,SOLUTION_VERIFICATION,CODE_IMPLEMENTATION,CODE_REVIEW_REQUEST,REQUEST_FOR_UPLIFT,CLARIFICATION,UPLIFT_APPROVAL,SOLUTION_VERIFICATION,ISSUE_METADATA_CHANGE;PRB_DES,S2R,PRB_DES,PRB_LOC,PRB_REV_REQ,TC_REQ,COD_IMP,COD_IMP,COD_REV_REQ,VER_REQ,STATS_UP,QUESTN,COD_REV,QUESTN,PRB_CUS_IDN,PRB_CUS_IDN,SOL_VER,PRB_REV,IMP_REVRSN,COD_IMP,IMP_REVRSN,FLD_NW_ISUE,COD_IMP,UPLFT_NOM_REQ,REQ_UPLFT,VER_REQ,UPLFT_APRV,STATS_UP,COD_UP_REQ,COD_IMP,REQ_UPLFT,POT_SOL_DES,COD_IMP,IMP_REVRSN,SOL_VER,COD_IMP,COD_REV_REQ,REQ_UPLFT,CLARIFTN,UPLFT_APRV,SOL_VER,ISUE_REP_DCSN;PRB_DES,S2R,PRB_DES,PRB_LOC,COD_IMP,COD_IMP,COD_REV,PRB_CUS_IDN,PRB_CUS_IDN,SOL_VER,PRB_REV,IMP_REVRSN,COD_IMP,IMP_REVRSN,COD_IMP,UPLFT_APRV,COD_IMP,POT_SOL_DES,COD_IMP,IMP_REVRSN,SOL_VER,COD_IMP,UPLFT_APRV,SOL_VER;ISU_DES,ISU_ANLYS,ISU_DES,IMPL,CR,VER,CR,ISU_ANLYS,VER,ISU_ANLYS,VER,IMPL,VER,IMPL,VER,CR,IMPL,SOL_DES,IMPL,VER,IMPL,CR,VER;ISU_DES,ISU_ANLYS,IMPL,CR,ISU_ANLYS,VER,ISU_ANLYS,VER,IMPL,VER,IMPL,VER,IMPL,SOL_DES,IMPL,VER,IMPL,VER;ISU_DES,ISU_ANLYS,ISU_DES,IMPL,CR,VER,CR,ISU_ANLYS,VER,IMPL,VER,CR,IMPL,SOL_DES,IMPL,VER,IMPL,CR,VER;ISU_DES,ISU_ANLYS,IMPL,CR,ISU_ANLYS,VER,IMPL,SOL_DES,IMPL,VER;ISU_DES,ISU_ANLYS,IMPL,CR,VER,SOL_DES;CR,IMPL,ISU_ANLYS,ISU_DES,SOL_DES,VER;42;42;23;18;19;10
1571472;https://bugzilla.mozilla.org/show_bug.cgi?id=1571472;PROBLEM_DESCRIPTION,POTENTIAL_SOLUTION_DESIGN,ADDITIONAL_CONSIDERATION,STATUS_UPDATE,PROBLEM_MOTIVATION,CLARIFICATION,ISSUE_METADATA_CHANGE,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,QUESTION,STATUS_UPDATE,ANSWER_TO_QUESTION,SOLUTION_VERIFICATION,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_POTENTIAL_SOLUTION,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION,CODE_UPDATE_REQUEST,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION;PRB_DES,POT_SOL_DES,ADD_CON,STATS_UP,PRB_MOTIV,CLARIFTN,ISUE_REP_DCSN,COD_IMP,COD_IMP,COD_IMP,QUESTN,STATS_UP,ANS_TO_Q,SOL_VER,CO_PRB_CUS,CO_PRB_CUS,CO_POT_SOL,COD_IMP,SOL_VER,COD_UP_REQ,COD_IMP,COD_IMP,SOL_VER;PRB_DES,POT_SOL_DES,PRB_MOTIV,COD_IMP,COD_IMP,COD_IMP,SOL_VER,CO_PRB_CUS,CO_PRB_CUS,CO_POT_SOL,COD_IMP,SOL_VER,COD_IMP,COD_IMP,SOL_VER;ISU_DES,SOL_DES,ISU_DES,IMPL,VER,IMPL,VER,CR,IMPL,VER;ISU_DES,SOL_DES,ISU_DES,IMPL,VER,IMPL,VER,IMPL,VER;ISU_DES,SOL_DES,ISU_DES,IMPL,VER,CR,IMPL,VER;ISU_DES,SOL_DES,ISU_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;IMPL,ISU_DES,SOL_DES,VER;23;23;10;9;8;5
1576600;https://bugzilla.mozilla.org/show_bug.cgi?id=1576600;PROBLEM_DESCRIPTION,SCREENSHOT,S2R,PROBLEM_DESCRIPTION,QUESTION,STATUS_UPDATE,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION,REQUEST_FOR_UPLIFT,UPLIFT_APPROVAL,SOLUTION_VERIFICATION;PRB_DES,SCRN_ST,S2R,PRB_DES,QUESTN,STATS_UP,COD_IMP,IMP_REVRSN,COD_IMP,REQ_UPLFT,UPLFT_APRV,SOL_VER;PRB_DES,SCRN_ST,S2R,PRB_DES,COD_IMP,IMP_REVRSN,COD_IMP,UPLFT_APRV,SOL_VER;ISU_DES,IMPL,VER,IMPL,VER;ISU_DES,IMPL,VER,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;IMPL,ISU_DES,VER;12;12;5;5;3;3
1576778;https://bugzilla.mozilla.org/show_bug.cgi?id=1576778;PROBLEM_DESCRIPTION,POTENTIAL_SOLUTION_DESIGN,ASSIGNEE_REQUEST,DEVELOPER_SELECTION_DECISION,CODE_IMPLEMENTATION;PRB_DES,POT_SOL_DES,ASNE_REQ,DEV_SEL_DCSN,COD_IMP;PRB_DES,POT_SOL_DES,COD_IMP;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;IMPL,ISU_DES,SOL_DES;5;5;3;3;3;3
1579004;https://bugzilla.mozilla.org/show_bug.cgi?id=1579004;PROBLEM_DESCRIPTION,POTENTIAL_SOLUTION_DESIGN,QUESTION,SCREENSHOT,STATUS_UPDATE,POTENTIAL_SOLUTION_DESIGN,ANSWER_TO_QUESTION,POTENTIAL_SOLUTION_DESIGN,ANSWER_TO_QUESTION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION;PRB_DES,POT_SOL_DES,QUESTN,SCRN_ST,STATS_UP,POT_SOL_DES,ANS_TO_Q,POT_SOL_DES,ANS_TO_Q,COD_IMP,IMP_REVRSN,COD_IMP;PRB_DES,POT_SOL_DES,SCRN_ST,POT_SOL_DES,POT_SOL_DES,COD_IMP,IMP_REVRSN,COD_IMP;ISU_DES,SOL_DES,ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER,IMPL;ISU_DES,SOL_DES,IMPL,VER;IMPL,ISU_DES,SOL_DES,VER;12;12;7;7;5;5
1584273;https://bugzilla.mozilla.org/show_bug.cgi?id=1584273;PROBLEM_DESCRIPTION,PROBLEM_REVIEW,CODE_IMPLEMENTATION;PRB_DES,PRB_REV,COD_IMP;PRB_DES,PRB_REV,COD_IMP;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;ISU_DES,ISU_ANLYS,IMPL;IMPL,ISU_ANLYS,ISU_DES;3;3;3;3;3;3
1615767;https://bugzilla.mozilla.org/show_bug.cgi?id=1615767;PROBLEM_DESCRIPTION,S2R,PROBLEM_DESCRIPTION,REPRODUCTION_ATTEMPT,REPRODUCTION_REQUEST,REPRODUCTION_ATTEMPT,QUESTION,ANSWER_TO_QUESTION,QUESTION,STATUS_UPDATE,STATUS_UPDATE,PROBLEM_REVIEW,QUESTION,QUESTION,ANSWER_TO_QUESTION,PROBLEM_REVIEW,QUESTION,ANSWER_TO_QUESTION,QUESTION,QUESTION,ANSWER_TO_QUESTION,REPRODUCTION_ATTEMPT,S2R,PROBLEM_DESCRIPTION,PROBLEM_LOCALIZATION,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,UPLIFT_NOMINATION_REQUEST,SOLUTION_VERIFICATION,CLARIFICATION,REQUEST_FOR_UPLIFT,UPLIFT_APPROVAL;PRB_DES,S2R,PRB_DES,REP_ATT,REP_REQ,REP_ATT,QUESTN,ANS_TO_Q,QUESTN,STATS_UP,STATS_UP,PRB_REV,QUESTN,QUESTN,ANS_TO_Q,PRB_REV,QUESTN,ANS_TO_Q,QUESTN,QUESTN,ANS_TO_Q,REP_ATT,S2R,PRB_DES,PRB_LOC,POT_SOL_DES,COD_IMP,UPLFT_NOM_REQ,SOL_VER,CLARIFTN,REQ_UPLFT,UPLFT_APRV;PRB_DES,S2R,PRB_DES,REP_ATT,REP_ATT,PRB_REV,PRB_REV,REP_ATT,S2R,PRB_DES,PRB_LOC,POT_SOL_DES,COD_IMP,SOL_VER,UPLFT_APRV;ISU_DES,ISU_REP,ISU_ANLYS,ISU_REP,ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_REP,ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_REP,ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,ISU_REP,ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_REP,ISU_ANLYS,SOL_DES,IMPL,VER;IMPL,ISU_ANLYS,ISU_DES,ISU_REP,SOL_DES,VER;32;32;9;9;9;9
1618477;https://bugzilla.mozilla.org/show_bug.cgi?id=1618477;PROBLEM_DESCRIPTION,SCREENSHOT,S2R,PROBLEM_DESCRIPTION,ADDITIONAL_CONSIDERATION,SCREENSHOT,PROBLEM_REVIEW,POTENTIAL_SOLUTION_DESIGN,DEVELOPER_SELECTION_DECISION,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION,SOLUTION_VERIFICATION,QUESTION,STATUS_UPDATE,STATUS_UPDATE;PRB_DES,SCRN_ST,S2R,PRB_DES,ADD_CON,SCRN_ST,PRB_REV,POT_SOL_DES,DEV_SEL_DCSN,COD_IMP,SOL_VER,SOL_VER,QUESTN,STATS_UP,STATS_UP;PRB_DES,SCRN_ST,S2R,PRB_DES,SCRN_ST,PRB_REV,POT_SOL_DES,COD_IMP,SOL_VER,SOL_VER;ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;ISU_DES,ISU_ANLYS,SOL_DES,IMPL,VER;IMPL,ISU_ANLYS,ISU_DES,SOL_DES,VER;15;15;5;5;5;5
1630806;https://bugzilla.mozilla.org/show_bug.cgi?id=1630806;PROBLEM_DESCRIPTION,FILED_FROM_OTHER_ISSUE,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION;PRB_DES,FLD_FRM_ISUE,POT_SOL_DES,COD_IMP;PRB_DES,FLD_FRM_ISUE,POT_SOL_DES,COD_IMP;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;IMPL,ISU_DES,SOL_DES;4;4;3;3;3;3
1634650;https://bugzilla.mozilla.org/show_bug.cgi?id=1634650;PROBLEM_DESCRIPTION,PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,POTENTIAL_SOLUTION_DESIGN,SOLUTION_REVIEW,SOLUTION_REVIEW,QUESTION,ANSWER_TO_QUESTION,SOLUTION_REVIEW,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,COLLATERAL_PROBLEM_ANALYSIS,QUESTION,SOLUTION_VERIFICATION,SOLUTION_VERIFICATION,ADDITIONAL_CONSIDERATION,COLLATERAL_PROBLEM_ANALYSIS,SOLUTION_VERIFICATION,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_PROBLEM_ANALYSIS,NEW_ISSUE_FILING,ADDITIONAL_CONSIDERATION,NEW_ISSUE_FILING,QUESTION,ANSWER_TO_QUESTION,QUESTION,ANSWER_TO_QUESTION;PRB_DES,PRB_DES,PRB_MOTIV,POT_SOL_DES,SOL_REV,SOL_REV,QUESTN,ANS_TO_Q,SOL_REV,COD_IMP,IMP_REVRSN,CO_PRB_CUS,QUESTN,SOL_VER,SOL_VER,ADD_CON,CO_PRB_CUS,SOL_VER,CO_PRB_CUS,CO_PRB_CUS,CO_PRB_CUS,CO_PRB_CUS,FLD_NW_ISUE,ADD_CON,FLD_NW_ISUE,QUESTN,ANS_TO_Q,QUESTN,ANS_TO_Q;PRB_DES,PRB_DES,PRB_MOTIV,POT_SOL_DES,SOL_REV,SOL_REV,SOL_REV,COD_IMP,IMP_REVRSN,CO_PRB_CUS,SOL_VER,SOL_VER,CO_PRB_CUS,SOL_VER,CO_PRB_CUS,CO_PRB_CUS,CO_PRB_CUS,CO_PRB_CUS;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;IMPL,ISU_DES,SOL_DES,VER;29;29;4;4;4;4
1644719;https://bugzilla.mozilla.org/show_bug.cgi?id=1644719;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,POTENTIAL_SOLUTION_DESIGN,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP,COD_IMP,COD_IMP,POT_SOL_DES,IMP_REVRSN,COD_IMP,IMP_REVRSN,COD_IMP;PRB_DES,COD_IMP,COD_IMP,COD_IMP,POT_SOL_DES,IMP_REVRSN,COD_IMP,IMP_REVRSN,COD_IMP;ISU_DES,IMPL,SOL_DES,VER,IMPL,VER,IMPL;ISU_DES,IMPL,SOL_DES,VER,IMPL,VER,IMPL;ISU_DES,IMPL,SOL_DES,VER,IMPL;ISU_DES,IMPL,SOL_DES,VER,IMPL;ISU_DES,IMPL,SOL_DES,VER;IMPL,ISU_DES,SOL_DES,VER;9;9;7;7;5;5
1661727;https://bugzilla.mozilla.org/show_bug.cgi?id=1661727;PROBLEM_DESCRIPTION,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION,SOLUTION_VERIFICATION;PRB_DES,POT_SOL_DES,COD_IMP,SOL_VER;PRB_DES,POT_SOL_DES,COD_IMP,SOL_VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;ISU_DES,SOL_DES,IMPL,VER;IMPL,ISU_DES,SOL_DES,VER;4;4;4;4;4;4
1689742;https://bugzilla.mozilla.org/show_bug.cgi?id=1689742;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,COD_IMP;PRB_DES,PRB_MOTIV,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;3;3;2;2;2;2
1703558;https://bugzilla.mozilla.org/show_bug.cgi?id=1703558;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION;PRB_DES,COD_IMP;PRB_DES,COD_IMP;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;ISU_DES,IMPL;IMPL,ISU_DES;2;2;2;2;2;2
1705327;https://bugzilla.mozilla.org/show_bug.cgi?id=1705327;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,CODE_IMPLEMENTATION,IMPLEMENTATION_REVERSION,COLLATERAL_PROBLEM_ANALYSIS,CODE_UPDATE_REQUEST,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_PROBLEM_ANALYSIS,SOLUTION_VERIFICATION,VERIFICATION_REQUEST,SOLUTION_VERIFICATION,COLLATERAL_POTENTIAL_SOLUTION,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_PROBLEM_ANALYSIS,COLLATERAL_POTENTIAL_SOLUTION,CODE_IMPLEMENTATION,QUESTION,ANSWER_TO_QUESTION,UPLIFT_NOMINATION_REQUEST,REQUEST_FOR_UPLIFT,UPLIFT_APPROVAL,ISSUE_METADATA_CHANGE,SOLUTION_VERIFICATION;PRB_DES,PRB_MOTIV,COD_IMP,IMP_REVRSN,COD_IMP,IMP_REVRSN,CO_PRB_CUS,COD_UP_REQ,CO_PRB_CUS,CO_PRB_CUS,SOL_VER,VER_REQ,SOL_VER,CO_POT_SOL,CO_PRB_CUS,CO_PRB_CUS,CO_POT_SOL,COD_IMP,QUESTN,ANS_TO_Q,UPLFT_NOM_REQ,REQ_UPLFT,UPLFT_APRV,ISUE_REP_DCSN,SOL_VER;PRB_DES,PRB_MOTIV,COD_IMP,IMP_REVRSN,COD_IMP,IMP_REVRSN,CO_PRB_CUS,CO_PRB_CUS,CO_PRB_CUS,SOL_VER,SOL_VER,CO_POT_SOL,CO_PRB_CUS,CO_PRB_CUS,CO_POT_SOL,COD_IMP,UPLFT_APRV,SOL_VER;ISU_DES,IMPL,VER,IMPL,VER,CR,VER,IMPL,VER;ISU_DES,IMPL,VER,IMPL,VER,IMPL,VER;ISU_DES,IMPL,VER,CR,VER,IMPL,VER;ISU_DES,IMPL,VER;ISU_DES,IMPL,VER;IMPL,ISU_DES,VER;25;25;9;7;7;3
1715838;https://bugzilla.mozilla.org/show_bug.cgi?id=1715838;PROBLEM_DESCRIPTION,PROBLEM_MOTIVATION,POTENTIAL_SOLUTION_DESIGN,CODE_IMPLEMENTATION;PRB_DES,PRB_MOTIV,POT_SOL_DES,COD_IMP;PRB_DES,PRB_MOTIV,POT_SOL_DES,COD_IMP;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;ISU_DES,SOL_DES,IMPL;IMPL,ISU_DES,SOL_DES;4;4;3;3;3;3
1717682;https://bugzilla.mozilla.org/show_bug.cgi?id=1717682;PROBLEM_DESCRIPTION,CODE_IMPLEMENTATION,CODE_IMPLEMENTATION,S2R,PROBLEM_DESCRIPTION,S2R,PROBLEM_DESCRIPTION;PRB_DES,COD_IMP,COD_IMP,S2R,PRB_DES,S2R,PRB_DES;PRB_DES,COD_IMP,COD_IMP,S2R,PRB_DES,S2R,PRB_DES;ISU_DES,IMPL,ISU_DES;ISU_DES,IMPL,ISU_DES;ISU_DES,IMPL,ISU_DES;ISU_DES,IMPL,ISU_DES;ISU_DES,IMPL;IMPL,ISU_DES;7;7;3;3;3;3
